State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/10/2018,Parts per million,None,24,100,0.257875,0.646,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/11/2018,Parts per million,None,21,88,0.375333,0.743,1,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/12/2018,Parts per million,None,24,100,0.308708,0.409,20,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/13/2018,Parts per million,None,24,100,0.259792,0.385,12,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/14/2018,Parts per million,None,24,100,0.256583,0.438,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/15/2018,Parts per million,None,24,100,0.309333,0.456,21,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/16/2018,Parts per million,None,24,100,0.37675,0.479,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/17/2018,Parts per million,None,17,71,0.376882,0.733,19,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/18/2018,Parts per million,None,22,92,0.3955,0.736,4,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/19/2018,Parts per million,None,24,100,0.328625,0.503,19,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/20/2018,Parts per million,None,24,100,0.255833,0.522,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/21/2018,Parts per million,None,24,100,0.291,0.461,5,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/22/2018,Parts per million,None,24,100,0.357417,0.581,16,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/23/2018,Parts per million,None,21,88,0.380333,0.542,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/24/2018,Parts per million,None,24,100,0.290625,0.482,6,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/25/2018,Parts per million,None,24,100,0.260542,0.328,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/26/2018,Parts per million,None,24,100,0.332292,0.705,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/27/2018,Parts per million,None,24,100,0.287125,0.522,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/28/2018,Parts per million,None,24,100,0.209375,0.272,10,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/29/2018,Parts per million,None,24,100,0.342708,0.565,22,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/30/2018,Parts per million,None,24,100,0.251417,0.374,21,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,5/31/2018,Parts per million,None,24,100,0.271292,0.491,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/1/2018,Parts per million,None,20,83,0.347,0.52,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/2/2018,Parts per million,None,24,100,0.368875,0.595,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/3/2018,Parts per million,None,24,100,0.208625,0.312,9,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/4/2018,Parts per million,None,24,100,0.254625,0.349,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/5/2018,Parts per million,None,24,100,0.308417,0.61,4,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/6/2018,Parts per million,None,21,88,0.243048,0.306,14,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/7/2018,Parts per million,None,24,100,0.173042,0.224,6,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/8/2018,Parts per million,None,24,100,0.264125,0.431,20,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/9/2018,Parts per million,None,24,100,0.353375,0.674,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/10/2018,Parts per million,None,24,100,0.337,0.67,1,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/11/2018,Parts per million,None,24,100,0.234167,0.448,6,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/12/2018,Parts per million,None,24,100,0.212625,0.45,2,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/13/2018,Parts per million,None,24,100,0.221917,0.384,19,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/14/2018,Parts per million,None,24,100,0.227667,0.329,20,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/15/2018,Parts per million,None,19,79,0.297421,0.501,20,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/16/2018,Parts per million,None,24,100,0.320167,0.457,6,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/17/2018,Parts per million,None,24,100,0.335417,0.645,4,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/18/2018,Parts per million,None,24,100,0.254083,0.347,10,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/19/2018,Parts per million,None,24,100,0.307958,0.393,14,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/20/2018,Parts per million,None,21,88,0.241714,0.366,6,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/21/2018,Parts per million,None,24,100,0.316458,0.429,7,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/22/2018,Parts per million,None,24,100,0.263458,0.367,20,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/23/2018,Parts per million,None,24,100,0.28375,0.424,20,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/24/2018,Parts per million,None,24,100,0.271042,0.357,9,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/25/2018,Parts per million,None,24,100,0.277542,0.397,17,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/26/2018,Parts per million,None,24,100,0.202917,0.323,6,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/27/2018,Parts per million,None,24,100,0.146958,0.205,4,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/28/2018,Parts per million,None,21,88,0.27081,0.736,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/29/2018,Parts per million,None,24,100,0.369292,0.532,5,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,6/30/2018,Parts per million,None,24,100,0.33825,0.668,5,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/1/2018,Parts per million,None,24,100,0.392625,0.612,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/2/2018,Parts per million,None,24,100,0.392792,0.809,6,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/3/2018,Parts per million,None,24,100,0.266708,0.426,8,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/4/2018,Parts per million,None,24,100,0.212375,0.362,10,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/5/2018,Parts per million,None,24,100,0.121042,0.177,5,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/6/2018,Parts per million,None,24,100,0.228958,0.355,14,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/7/2018,Parts per million,None,21,88,0.151762,0.214,6,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/8/2018,Parts per million,None,24,100,0.288125,0.737,5,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/9/2018,Parts per million,None,24,100,0.224375,0.334,6,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/10/2018,Parts per million,None,23,96,0.318174,0.6,23,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/11/2018,Parts per million,None,24,100,0.285042,0.372,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/12/2018,Parts per million,None,24,100,0.257625,0.433,5,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/13/2018,Parts per million,None,19,79,0.330368,0.879,5,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/14/2018,Parts per million,None,24,100,0.226417,0.336,22,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/15/2018,Parts per million,None,24,100,0.267875,0.361,21,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/16/2018,Parts per million,None,24,100,0.294542,0.431,1,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/17/2018,Parts per million,None,20,83,0.23175,0.387,22,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/18/2018,Parts per million,None,20,83,0.31815,0.48,21,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42101,1,40.739264,-73.817694,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,7/19/2018,Parts per million,None,24,100,0.234167,0.362,0,,554,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
